date,household_id,daily_consumption_liters,pressure_psi,temperature_celsius,population_density
2024-03-28,HH0031,302.82,49.41,21.59,4800
2024-06-23,HH0397,247.42,42.76,21.95,3256
2024-06-07,HH0081,280.65,50.02,23.9,3827
2024-04-28,HH0397,242.67,38.19,37.45,8345
2024-04-05,HH0233,240.85,46.55,23.82,1061
2024-05-10,HH0303,327.98,55.8,34.81,4403
2024-03-27,HH0095,229.72,44.16,30.07,1785
2024-02-10,HH0042,244.66,56.67,17.92,6350
2024-01-22,HH0261,260.99,49.85,23.33,2858
2024-04-29,HH0116,313.43,63.92,16.19,1723
2024-02-03,HH0268,340.83,53.62,26.05,4480
2024-03-24,HH0378,356.59,52.23,20.14,7347
2024-04-21,HH0202,356.03,51.69,25.79,2373
2024-06-19,HH0009,279.83,54.11,25.29,8142
2024-05-18,HH0483,238.61,51.59,24.9,5021
2024-03-01,HH0284,321.52,54.97,25.23,3846
2024-04-28,HH0330,697.84,47.43,22.41,4624
2024-06-21,HH0490,292.99,48.32,34.04,8166
2024-06-21,HH0188,344.82,53.14,24.48,6919
2024-01-06,HH0401,277.83,48.65,30.49,3067
2024-03-12,HH0328,369.04,44.93,25.33,5046
2024-01-26,HH0086,398.16,51.66,26.09,9741
2024-03-27,HH0006,348.4,48.84,29.07,8987
2024-01-30,HH0051,290.65,50.48,24.71,9479
2024-04-04,HH0287,302.35,46.09,23.73,3551
2024-01-19,HH0277,289.41,46.3,32.15,2292
2024-06-19,HH0036,352.2,37.74,23.84,7590
2024-06-02,HH0128,295.52,61.74,32.66,7176
2024-04-24,HH0270,292.68,38.28,21.93,3089
2024-01-09,HH0138,409.8,44.83,20.55,6769
2024-04-22,HH0380,251.96,51.96,19.83,7123
2024-06-02,HH0059,384.05,52.45,37.36,1722
2024-03-12,HH0040,273.9,41.53,27.4,4819
2024-02-06,HH0256,335.1,45.5,32.58,1425
2024-02-11,HH0154,272.91,44.94,16.2,6015
2024-06-26,HH0331,332.21,45.07,19.04,3039
2024-06-09,HH0257,280.36,50.93,25.94,9172
2024-01-10,HH0488,271.55,42.71,24.12,6269
2024-02-12,HH0038,351.23,46.61,23.47,2697
2024-05-07,HH0193,196.74,55.04,31.31,9951
2024-04-19,HH0078,345.57,47.58,22.09,3607
2024-05-22,HH0371,234.21,47.67,26.08,9491
2024-04-24,HH0360,332.74,50.16,26.34,5323
2024-03-13,HH0058,270.12,47.93,29.94,7671
2024-03-15,HH0442,254.2,53.35,29.03,1514
2024-02-28,HH0199,227.83,58.5,20.54,2104
2024-02-20,HH0280,398.89,45.76,25.26,9395
2024-01-25,HH0404,242.75,51.98,25.04,9898
2024-03-30,HH0222,274.48,41.14,28.18,9727
2024-04-08,HH0111,392.53,52.98,25.59,1526
2024-03-25,HH0113,336.37,54.0,30.96,4360
2024-02-27,HH0260,336.31,39.33,23.6,5992
2024-03-19,HH0323,268.09,48.97,23.86,5726
2024-03-09,HH0169,349.39,52.3,23.53,3407
2024-01-01,HH0043,319.18,43.84,34.27,9315
2024-06-28,HH0082,407.56,53.85,20.16,2210
2024-01-03,HH0128,230.91,47.07,13.7,9689
2024-06-26,HH0058,294.32,58.0,26.39,4600
2024-02-20,HH0265,218.71,58.91,21.74,4873
2024-01-06,HH0025,289.04,62.6,20.79,9066
2024-02-27,HH0108,346.91,50.74,23.33,3233
2024-01-29,HH0083,289.27,39.88,28.5,2566
2024-06-12,HH0049,219.62,52.36,11.39,7005
2024-01-23,HH0478,265.47,45.26,26.91,1958
2024-05-30,HH0344,277.1,51.02,21.58,3603
2024-06-28,HH0281,331.3,51.17,21.93,4145
2024-02-18,HH0204,258.74,44.15,24.25,6167
2024-03-12,HH0295,308.56,49.57,25.17,3298
2024-01-07,HH0255,257.27,39.7,26.71,2381
2024-01-15,HH0227,267.46,48.23,32.62,9066
2024-01-31,HH0363,266.85,53.2,26.78,2120
2024-06-09,HH0200,399.99,44.73,17.9,4587
2024-03-12,HH0496,311.2,46.85,39.57,4457
2024-01-17,HH0157,287.83,46.84,26.17,7454
2024-06-04,HH0232,405.84,45.82,23.67,7833
2024-03-05,HH0455,372.74,59.4,26.46,8000
2024-04-21,HH0146,310.71,50.0,30.98,4131
2024-05-26,HH0110,334.66,50.25,31.72,7196
2024-03-02,HH0115,346.26,45.79,14.98,7995
2024-02-16,HH0471,359.37,52.61,25.71,8735
2024-02-28,HH0296,366.6,50.26,21.31,9677
2024-02-16,HH0146,331.38,55.13,28.34,7023
2024-05-02,HH0438,387.09,47.23,15.74,5230
2024-03-30,HH0310,317.92,46.98,13.04,6412
2024-05-25,HH0189,384.81,51.28,19.78,4262
2024-01-03,HH0385,369.81,54.22,22.49,1797
2024-01-31,HH0437,307.45,45.46,25.13,8549
2024-06-01,HH0079,289.22,46.84,23.22,5770
2024-01-14,HH0126,264.2,52.96,24.22,5073
2024-01-04,HH0477,299.49,51.41,31.38,6495
2024-01-22,HH0012,325.51,51.32,18.58,5364
2024-01-21,HH0090,355.62,46.23,20.31,2054
2024-03-14,HH0220,258.61,60.14,29.63,6717
2024-02-13,HH0407,325.71,48.36,19.27,8077
2024-05-16,HH0161,342.93,52.13,34.94,3193
2024-02-02,HH0221,396.83,60.57,18.94,2152
2024-01-15,HH0150,272.45,52.12,20.32,7068
2024-01-26,HH0193,305.99,53.9,23.25,2658
2024-02-05,HH0256,251.17,44.07,23.54,1460
2024-02-05,HH0218,337.13,46.37,25.68,7548
2024-04-29,HH0338,180.24,50.91,18.43,2251
2024-01-31,HH0196,246.06,54.22,26.83,2277
2024-05-22,HH0092,284.12,47.64,30.4,6681
2024-04-02,HH0474,327.03,57.23,26.41,2212
2024-02-25,HH0050,316.55,49.24,22.71,8537
2024-03-24,HH0341,330.87,46.63,18.45,3866
2024-02-14,HH0338,378.43,50.71,17.38,5333
2024-01-24,HH0012,387.85,49.2,27.81,9086
2024-04-08,HH0046,244.84,52.23,20.9,3894
2024-03-13,HH0020,186.61,50.13,23.56,7283
2024-05-30,HH0163,349.92,55.74,15.42,9353
2024-05-09,HH0436,344.88,44.95,30.57,1106
2024-04-18,HH0074,273.52,39.53,23.19,7653
2024-06-03,HH0116,316.53,47.17,32.57,9791
2024-03-08,HH0175,338.82,45.94,24.36,4569
2024-05-13,HH0274,305.92,44.34,20.39,2268
2024-04-18,HH0259,305.0,57.1,35.15,9906
2024-05-20,HH0399,354.48,48.2,29.45,9909
2024-02-07,HH0136,340.5,55.26,26.04,3284
2024-05-04,HH0497,274.03,49.02,25.64,2933
2024-03-13,HH0147,298.6,55.97,23.09,1792
2024-01-16,HH0072,300.15,50.89,39.59,6171
2024-04-27,HH0016,323.94,50.07,24.93,8048
2024-02-10,HH0167,266.28,51.05,21.96,9709
2024-05-09,HH0261,270.63,44.78,28.92,6129
2024-05-17,HH0406,225.4,46.25,20.87,6253
2024-02-22,HH0347,245.4,52.43,25.99,4568
2024-05-24,HH0227,352.74,54.72,20.06,1592
2024-03-31,HH0385,275.46,55.25,24.03,4598
2024-06-26,HH0453,259.03,55.79,28.08,1098
2024-03-23,HH0231,382.16,51.53,25.14,8517
2024-02-01,HH0453,318.15,44.13,27.09,7013
2024-01-29,HH0292,203.1,43.69,17.55,3948
2024-05-27,HH0276,328.46,50.36,16.97,1981
2024-06-10,HH0076,263.24,50.64,20.03,7349
2024-02-27,HH0035,333.87,51.25,22.54,3569
2024-02-26,HH0254,344.45,53.74,26.74,6294
2024-02-23,HH0112,333.09,60.79,25.11,1252
2024-05-03,HH0415,338.19,52.46,19.34,4389
2024-03-30,HH0289,297.01,49.61,25.83,6112
2024-02-11,HH0069,348.31,42.2,35.59,2314
2024-06-14,HH0025,205.4,49.69,25.52,6520
2024-05-01,HH0175,201.51,44.67,20.9,5325
2024-06-16,HH0441,354.87,44.14,32.31,6168
2024-04-09,HH0289,183.39,48.66,27.24,1570
2024-02-22,HH0020,248.03,45.66,18.51,5675
2024-05-07,HH0404,226.89,51.37,23.67,8143
2024-06-24,HH0447,358.75,49.61,25.19,4335
2024-01-15,HH0237,292.4,52.31,22.63,4376
2024-03-04,HH0009,404.57,51.97,13.71,1140
2024-02-21,HH0374,295.21,55.04,31.5,1449
2024-02-03,HH0228,238.83,41.41,25.58,9584
2024-03-14,HH0346,311.32,56.97,21.1,6131
2024-03-19,HH0116,337.53,42.46,36.61,5193
2024-02-16,HH0181,227.83,48.57,28.88,1891
2024-01-26,HH0435,259.66,49.61,26.68,5782
2024-01-13,HH0225,325.01,52.5,29.42,3778
2024-04-26,HH0108,273.68,52.0,27.99,8911
2024-03-29,HH0225,392.21,47.13,16.86,7496
2024-02-14,HH0200,356.73,46.64,14.96,2321
2024-05-12,HH0321,246.95,46.05,28.69,9951
2024-04-12,HH0295,364.07,40.55,27.78,9219
2024-06-15,HH0044,269.58,46.88,25.85,8749
2024-04-28,HH0040,377.12,63.02,23.12,4405
2024-05-28,HH0157,303.78,54.58,37.43,6848
2024-06-10,HH0386,240.93,49.01,21.03,9983
2024-03-05,HH0126,240.46,51.37,22.0,2607
2024-04-04,HH0368,306.28,49.09,34.82,8925
2024-03-13,HH0106,316.76,47.38,21.29,1771
2024-03-29,HH0427,367.67,47.73,26.01,4944
2024-04-13,HH0242,321.28,53.73,35.11,3113
2024-06-10,HH0487,310.08,52.31,27.04,1090
2024-02-14,HH0446,282.64,50.22,17.7,1097
2024-01-19,HH0105,360.9,55.17,19.8,9233
2024-04-26,HH0488,289.05,46.55,18.16,6230
2024-01-21,HH0123,274.47,54.36,23.81,8347
2024-06-13,HH0366,316.43,46.04,23.45,9273
2024-03-19,HH0163,314.41,44.74,24.54,9088
2024-03-25,HH0326,279.12,49.13,15.05,6830
2024-05-24,HH0076,287.74,42.41,24.63,2586
2024-03-15,HH0407,303.62,55.15,33.67,8975
2024-03-07,HH0411,341.99,51.5,19.21,6416
2024-06-17,HH0101,213.75,51.57,21.62,1131
2024-04-02,HH0295,274.09,47.31,23.07,8310
2024-01-31,HH0169,299.66,45.94,19.61,7586
2024-05-23,HH0426,351.98,45.74,18.15,6352
2024-06-25,HH0181,265.35,51.63,30.5,2853
2024-03-28,HH0216,362.74,56.26,23.4,6849
2024-04-02,HH0295,380.05,34.91,32.89,7959
2024-01-15,HH0171,400.51,54.01,29.39,7113
2024-02-18,HH0381,367.43,42.14,23.46,4948
2024-06-24,HH0434,319.5,50.37,18.63,3330
2024-01-07,HH0473,277.37,57.9,29.58,8354
2024-06-20,HH0379,212.9,47.72,24.22,9582
2024-05-16,HH0352,308.34,39.74,29.73,9077
2024-01-09,HH0250,297.6,55.09,25.25,7412
2024-05-12,HH0465,267.32,43.94,9.95,5864
2024-06-04,HH0232,250.78,62.8,22.24,2316
2024-03-19,HH0297,353.55,59.42,16.91,7718
2024-05-09,HH0061,221.32,51.86,23.05,4309
2024-02-16,HH0142,366.55,49.06,23.86,5799
2024-05-15,HH0413,306.54,49.54,23.56,1479
2024-06-07,HH0081,351.45,54.17,32.01,1087
2024-03-01,HH0176,220.46,51.86,23.9,5298
2024-02-16,HH0370,246.69,52.09,20.32,8958
2024-03-01,HH0197,395.69,52.63,18.18,9619
2024-05-20,HH0405,369.45,45.28,20.81,6376
2024-02-12,HH0434,316.0,43.42,22.72,4238
2024-01-15,HH0156,718.11,49.75,32.36,6828
2024-02-09,HH0146,332.61,38.35,20.74,6482
2024-02-19,HH0188,260.14,51.61,21.79,6392
2024-02-03,HH0069,256.96,44.82,31.35,4044
2024-06-03,HH0092,285.62,44.64,29.16,2688
2024-02-26,HH0352,324.07,51.68,25.41,2486
2024-01-12,HH0421,323.67,48.64,20.13,4749
2024-02-11,HH0123,322.73,48.74,30.65,5382
2024-04-27,HH0228,287.74,49.25,24.11,8185
2024-02-16,HH0375,282.19,55.44,25.3,8285
2024-06-04,HH0499,265.2,44.88,23.57,8216
2024-02-11,HH0400,260.83,53.57,23.61,2094
2024-05-07,HH0167,296.44,46.95,27.96,9404
2024-02-24,HH0426,334.34,48.01,25.34,7930
2024-06-19,HH0420,353.11,45.94,19.07,5868
2024-02-27,HH0161,335.65,40.85,26.89,6740
2024-02-22,HH0291,405.99,48.77,27.13,9103
2024-02-13,HH0373,405.14,50.46,21.2,5368
2024-06-14,HH0469,322.79,49.79,23.32,2244
2024-04-22,HH0173,357.2,54.68,17.98,6009
2024-02-16,HH0137,260.28,50.24,20.36,3427
2024-03-30,HH0144,334.5,48.99,22.97,3237
2024-03-31,HH0140,326.86,54.72,25.98,5005
2024-05-11,HH0220,244.25,42.37,23.81,1142
2024-04-23,HH0389,291.36,52.35,24.57,9484
2024-04-17,HH0346,316.26,55.9,25.25,1882
2024-02-09,HH0239,310.5,47.98,32.52,7732
2024-02-28,HH0247,368.13,43.59,19.6,2258
2024-01-31,HH0102,272.91,49.13,21.26,4672
2024-02-11,HH0410,187.04,50.53,25.33,1159
2024-06-09,HH0236,318.74,56.59,30.45,1580
2024-06-11,HH0015,377.57,51.32,21.98,3773
2024-04-20,HH0121,328.68,45.61,20.08,6080
2024-05-14,HH0220,308.2,46.29,29.71,8769
2024-03-29,HH0349,281.95,49.12,25.51,4642
2024-02-19,HH0353,373.57,49.67,32.22,6602
2024-05-25,HH0365,216.38,48.95,26.76,3725
2024-02-10,HH0284,258.02,46.62,26.54,8236
2024-05-12,HH0028,283.05,52.09,18.07,3620
2024-04-15,HH0308,363.55,48.36,27.22,5453
2024-03-09,HH0040,223.69,44.42,25.37,2688
2024-06-18,HH0223,318.86,44.84,22.24,3796
2024-02-07,HH0380,247.09,44.11,32.81,6728
2024-02-02,HH0296,231.9,62.19,25.94,2401
2024-02-19,HH0462,290.28,59.82,15.05,7828
2024-03-28,HH0011,288.88,43.48,16.17,3177
2024-05-28,HH0321,842.1,43.9,19.24,8378
2024-05-25,HH0112,234.3,51.32,24.04,3972
2024-03-17,HH0206,233.02,50.16,23.09,2627
2024-03-28,HH0323,205.43,52.67,39.19,4591
2024-01-09,HH0337,210.37,55.3,29.5,8875
2024-06-24,HH0486,703.48,45.58,19.43,8547
2024-02-12,HH0470,325.07,50.9,18.28,7160
2024-05-29,HH0276,243.39,43.27,19.17,5526
2024-04-09,HH0466,373.53,54.6,30.53,8376
2024-01-15,HH0182,236.13,54.55,17.39,2633
2024-03-30,HH0081,202.41,44.9,23.1,2013
2024-05-31,HH0139,204.04,54.32,15.29,5901
2024-03-23,HH0267,417.98,49.83,27.3,8966
2024-06-27,HH0385,240.71,48.38,30.11,4646
2024-04-25,HH0342,315.14,48.19,25.89,3369
2024-06-27,HH0273,255.72,48.18,22.67,7104
2024-02-22,HH0237,281.57,47.96,23.78,8466
2024-02-09,HH0262,282.69,54.25,17.85,9102
2024-06-12,HH0492,184.09,44.17,34.28,2712
2024-03-30,HH0453,368.28,49.77,28.91,1300
2024-03-28,HH0082,346.2,51.38,27.01,4917
2024-05-19,HH0499,256.57,45.47,19.37,3451
2024-01-25,HH0307,303.8,39.07,31.23,1122
2024-02-24,HH0069,430.09,60.84,23.69,3472
2024-05-29,HH0258,300.47,51.51,22.05,9346
2024-06-13,HH0301,303.79,41.15,25.82,5271
2024-01-06,HH0041,306.44,48.23,26.14,7732
2024-01-19,HH0336,302.67,43.44,24.15,5572
2024-04-29,HH0172,347.3,44.66,19.93,1837
2024-05-17,HH0067,361.87,48.71,27.68,7486
2024-01-07,HH0374,338.42,48.48,28.1,6243
2024-05-29,HH0332,331.96,52.69,25.32,8466
2024-02-10,HH0320,397.71,51.06,19.55,1599
2024-03-19,HH0131,318.85,52.44,28.54,7208
2024-03-09,HH0097,338.78,44.97,24.04,8951
2024-05-09,HH0124,406.77,48.32,22.38,8838
2024-05-16,HH0258,272.08,46.07,34.74,8126
2024-01-11,HH0003,321.0,50.92,24.47,2709
2024-06-05,HH0497,279.99,41.14,18.85,7228
2024-04-17,HH0123,284.97,47.77,25.43,6024
2024-04-25,HH0440,325.27,40.19,22.63,5090
2024-03-28,HH0494,380.33,53.17,27.37,7161
2024-03-11,HH0162,341.7,46.81,28.99,3251
2024-03-25,HH0076,319.09,55.8,29.3,5318
2024-05-03,HH0358,259.5,47.38,30.09,7209
2024-06-27,HH0449,239.63,55.34,25.67,7406
2024-05-12,HH0226,333.78,51.75,26.71,7154
2024-06-25,HH0149,350.17,45.48,26.51,4672
2024-04-18,HH0433,365.84,49.61,22.42,6765
2024-05-01,HH0255,277.09,41.93,26.16,9075
2024-02-10,HH0397,272.81,52.74,18.34,8257
2024-05-29,HH0351,344.25,60.25,24.69,8769
2024-03-27,HH0481,207.59,45.69,25.49,1577
2024-06-15,HH0197,288.67,53.25,34.85,3712
2024-06-27,HH0285,263.27,51.19,23.73,2020
2024-04-10,HH0012,300.55,44.18,26.15,3315
2024-03-25,HH0044,289.48,58.3,31.28,7225
2024-05-04,HH0430,318.18,55.08,23.19,7715
2024-02-27,HH0424,306.85,48.79,19.64,6972
2024-04-20,HH0453,263.64,49.25,21.81,3235
2024-04-11,HH0094,245.99,50.92,23.17,6380
2024-06-02,HH0499,307.5,52.42,21.05,3452
2024-01-31,HH0375,358.67,54.86,19.41,9896
2024-03-02,HH0216,282.71,51.85,29.99,2760
2024-03-15,HH0388,283.1,49.59,27.82,6781
2024-04-27,HH0426,299.0,42.65,16.6,2781
2024-01-11,HH0098,239.58,51.86,25.09,4375
2024-05-21,HH0034,377.4,49.66,18.07,9989
2024-06-17,HH0238,329.65,43.55,29.47,4326
2024-05-13,HH0083,316.02,39.64,21.57,5674
2024-01-04,HH0319,326.79,50.36,26.07,5139
2024-04-27,HH0446,250.02,50.67,30.9,3910
2024-04-20,HH0070,292.96,44.59,22.36,9401
2024-05-19,HH0008,242.59,54.36,31.82,8791
2024-06-05,HH0233,270.94,43.61,18.87,9583
2024-03-03,HH0051,242.78,50.35,22.04,9330
2024-04-12,HH0106,298.83,46.86,31.04,5319
2024-01-14,HH0084,317.54,43.84,26.13,1610
2024-01-08,HH0004,364.9,48.94,20.19,2181
2024-04-13,HH0481,276.23,46.68,29.51,1063
2024-02-17,HH0418,261.58,50.41,27.42,3415
2024-04-15,HH0203,323.61,54.55,30.04,3458
2024-05-19,HH0340,304.7,48.48,28.24,7306
2024-02-29,HH0079,258.08,52.09,22.96,7008
2024-02-28,HH0387,291.97,46.83,27.86,3700
2024-03-25,HH0133,239.09,51.98,33.26,9333
2024-05-24,HH0240,262.25,53.76,28.92,2135
2024-05-17,HH0132,300.95,50.2,19.5,7532
2024-06-08,HH0493,389.87,48.39,20.97,8975
2024-02-06,HH0150,178.74,62.72,24.61,5841
2024-04-21,HH0024,211.53,60.11,28.61,9734
2024-03-06,HH0124,353.47,49.98,22.32,9108
2024-02-27,HH0057,323.73,48.15,26.35,2238
2024-04-15,HH0283,270.44,51.64,22.64,1410
2024-05-09,HH0024,249.39,48.27,19.51,6835
2024-04-20,HH0379,229.34,53.82,26.38,4582
2024-05-21,HH0042,238.25,56.74,19.1,2085
2024-01-20,HH0373,213.23,48.94,22.05,5874
2024-06-10,HH0380,293.98,46.4,24.49,8265
2024-01-05,HH0082,259.78,51.13,26.53,9988
2024-06-28,HH0381,290.84,53.84,25.18,6725
2024-04-23,HH0146,323.88,45.41,29.02,6868
2024-01-16,HH0065,285.32,45.19,24.1,7516
2024-05-05,HH0244,252.55,50.61,21.31,4664
2024-06-20,HH0112,268.65,49.28,24.32,1079
2024-04-30,HH0478,210.68,49.91,25.38,1594
2024-06-15,HH0372,273.98,58.83,27.17,5205
2024-02-21,HH0029,375.48,35.17,20.56,9062
2024-01-17,HH0264,345.14,42.72,35.52,4872
2024-03-16,HH0298,313.35,58.39,24.59,7331
2024-03-03,HH0386,339.1,50.88,18.25,5394
2024-05-14,HH0314,339.2,48.95,27.25,5723
2024-04-27,HH0219,240.12,41.93,25.04,8271
2024-05-20,HH0065,206.61,40.06,25.08,4419
2024-04-30,HH0150,552.76,46.34,17.4,4411
2024-06-02,HH0306,397.6,50.39,23.91,1118
2024-01-07,HH0174,368.86,47.14,33.81,1586
2024-04-04,HH0460,266.62,52.67,21.85,7195
2024-01-07,HH0222,238.37,53.02,28.14,5290
2024-02-16,HH0207,308.25,48.34,28.95,2205
2024-01-05,HH0410,285.4,54.1,33.55,7421
2024-06-24,HH0312,276.63,46.12,25.79,3205
2024-01-19,HH0328,313.89,50.12,22.91,3808
2024-01-28,HH0495,342.64,53.71,22.5,6891
2024-01-04,HH0488,326.6,54.68,24.04,3886
2024-06-08,HH0458,255.99,46.72,21.18,2362
2024-06-06,HH0094,305.78,43.87,25.67,8260
2024-01-24,HH0156,246.52,48.87,29.37,1707
2024-06-06,HH0309,330.45,52.16,23.93,9800
2024-02-22,HH0452,239.12,55.86,29.42,9183
2024-02-06,HH0371,386.34,52.22,17.25,6101
2024-04-03,HH0076,290.61,44.81,39.47,2717
2024-06-06,HH0010,305.98,52.54,29.51,1399
2024-06-04,HH0484,261.61,46.42,36.57,7307
2024-04-03,HH0057,310.36,46.72,30.56,9727
2024-04-20,HH0370,222.45,57.53,27.25,8591
2024-06-17,HH0207,315.98,55.67,25.03,3196
2024-03-24,HH0014,299.98,50.17,33.35,9204
2024-06-14,HH0093,410.24,47.35,15.06,9885
2024-03-03,HH0406,449.49,53.51,22.42,7295
2024-01-07,HH0454,253.75,46.63,37.82,7683
2024-02-12,HH0068,310.77,43.06,22.16,5661
2024-01-24,HH0230,304.12,48.46,26.85,5451
2024-03-02,HH0244,272.47,46.92,25.86,4012
2024-06-25,HH0294,442.29,55.5,24.53,6984
2024-01-24,HH0442,393.76,50.52,19.41,2436
2024-06-07,HH0395,346.25,48.53,26.0,8719
2024-02-11,HH0145,291.27,60.79,27.34,2097
2024-04-12,HH0069,307.61,49.05,24.38,1160
2024-01-19,HH0236,280.4,50.14,31.79,6588
2024-04-12,HH0022,344.33,55.86,28.59,2925
2024-02-24,HH0361,333.15,60.91,21.37,8274
2024-05-23,HH0470,326.88,48.22,17.37,9192
2024-04-11,HH0039,281.89,48.82,25.42,8072
2024-01-28,HH0466,283.33,48.34,25.4,3697
2024-01-14,HH0242,258.83,47.15,30.28,2491
2024-04-21,HH0115,310.37,51.36,17.83,6061
2024-03-07,HH0416,214.49,55.19,21.73,8892
2024-03-01,HH0295,406.04,50.67,25.69,2365
2024-06-03,HH0211,319.82,47.86,19.6,9662
2024-06-12,HH0058,303.8,46.26,24.53,7978
2024-04-17,HH0093,325.48,54.89,25.67,3380
2024-01-10,HH0169,269.42,62.2,26.51,6887
2024-04-22,HH0316,322.56,50.71,30.0,5960
2024-05-15,HH0226,343.67,49.53,26.6,8750
2024-03-17,HH0165,249.58,58.49,19.73,4237
2024-05-25,HH0074,336.34,50.84,21.31,9956
2024-03-30,HH0317,296.52,58.49,17.8,8838
2024-05-15,HH0293,202.8,45.97,23.17,7546
2024-03-08,HH0282,285.11,54.86,24.98,7974
2024-05-07,HH0086,305.38,45.15,31.0,7382
2024-02-05,HH0372,238.65,51.1,16.08,7096
2024-03-06,HH0438,308.54,52.26,22.1,7590
2024-05-10,HH0293,251.7,45.94,30.79,8039
2024-02-14,HH0262,277.91,60.66,28.34,9550
2024-06-07,HH0380,271.36,47.73,19.88,8818
2024-04-25,HH0206,306.25,50.21,21.52,7975
2024-05-17,HH0041,288.73,48.25,22.97,1540
2024-06-08,HH0307,252.65,52.26,19.09,4859
2024-04-24,HH0149,290.17,54.59,26.26,9254
2024-01-05,HH0260,324.4,54.03,21.78,5275
2024-01-16,HH0045,342.04,41.17,26.98,1353
2024-05-22,HH0224,304.68,52.73,30.79,9787
2024-05-12,HH0279,409.24,47.28,27.16,5370
2024-04-11,HH0181,582.11,56.53,21.43,4960
2024-05-31,HH0201,172.15,48.07,26.63,6177
2024-06-10,HH0200,294.93,49.51,29.05,1185
2024-02-15,HH0134,343.29,55.34,30.09,2225
2024-03-03,HH0206,276.85,47.94,25.91,5420
2024-06-05,HH0223,351.15,47.67,14.78,6305
2024-02-17,HH0362,332.04,52.61,14.93,4490
2024-04-20,HH0385,211.69,51.49,18.28,8686
2024-04-22,HH0170,213.52,51.47,17.48,5486
2024-04-11,HH0013,265.07,49.91,33.38,1193
2024-05-16,HH0270,336.3,48.87,16.35,3923
2024-06-16,HH0408,291.79,49.71,25.35,2061
2024-05-20,HH0193,312.85,42.61,25.83,7294
2024-03-14,HH0431,451.45,55.91,28.78,4527
2024-01-03,HH0036,1092.88,49.43,24.94,6735
2024-01-29,HH0481,373.08,49.33,27.19,2504
2024-05-17,HH0431,351.21,55.51,30.14,1975
2024-01-09,HH0478,308.48,52.41,23.89,1484
2024-05-28,HH0015,217.61,47.27,29.26,1201
2024-01-18,HH0423,293.22,53.93,25.69,4477
2024-06-03,HH0124,370.29,51.04,23.95,5425
2024-06-09,HH0008,356.23,49.0,14.21,1201
2024-01-21,HH0188,324.08,48.15,24.38,6125
2024-04-30,HH0033,282.12,45.6,20.5,9998
2024-04-25,HH0233,404.26,53.22,26.28,7210
2024-03-17,HH0400,279.24,58.53,24.62,4051
2024-06-14,HH0344,304.02,39.82,22.29,7074
2024-04-02,HH0256,437.94,48.64,23.78,9536
2024-02-11,HH0094,317.85,55.02,28.79,5907
2024-01-23,HH0465,333.83,53.91,31.56,5470
2024-06-13,HH0362,220.88,52.73,31.64,1862
2024-03-14,HH0274,257.58,50.09,28.02,1561
2024-02-26,HH0212,303.1,52.26,14.97,1071
2024-05-10,HH0036,230.7,49.97,16.46,2287
2024-04-04,HH0307,228.1,44.14,34.58,6726
2024-03-21,HH0261,346.98,51.09,18.87,2046
2024-03-02,HH0185,333.71,56.67,18.14,7411
2024-05-18,HH0445,314.21,59.66,22.07,9298
2024-01-09,HH0480,343.94,48.45,25.74,9813
2024-05-24,HH0200,314.36,48.22,32.81,5142
2024-04-17,HH0275,447.26,42.88,23.94,1803
2024-05-12,HH0384,323.69,60.47,16.58,5182
2024-02-04,HH0318,264.55,50.61,26.31,5798
2024-03-10,HH0367,369.3,47.25,32.28,9746
2024-01-17,HH0316,280.71,42.47,25.73,3036
2024-01-07,HH0144,265.22,45.72,14.89,2370
2024-03-01,HH0102,308.5,59.81,21.54,2472
2024-03-16,HH0005,402.83,47.65,18.48,8256
2024-03-17,HH0040,277.42,45.36,21.65,8177
2024-02-13,HH0444,356.32,58.01,21.08,3560
2024-05-09,HH0339,316.28,47.06,19.48,6257
2024-01-19,HH0460,364.76,52.02,28.2,6726
2024-06-21,HH0455,267.36,60.34,33.56,9689
2024-04-11,HH0114,343.98,48.26,34.13,5809
2024-06-27,HH0140,320.87,51.64,24.13,3548
2024-06-13,HH0098,390.11,48.98,24.85,8483
2024-02-23,HH0115,417.79,45.59,33.47,8675
2024-06-20,HH0187,287.34,58.09,23.48,2468
2024-02-18,HH0164,328.61,52.45,27.36,9756
2024-01-25,HH0194,263.58,53.84,21.94,2539
2024-04-17,HH0365,227.52,42.6,20.4,9706
2024-01-22,HH0465,181.55,49.01,25.92,2601
2024-01-10,HH0431,366.01,49.21,28.19,6565
2024-03-21,HH0168,186.01,52.45,19.62,9457
2024-04-26,HH0076,454.35,44.22,26.55,2574
2024-06-24,HH0042,243.35,51.62,29.67,5944
2024-02-03,HH0049,408.11,48.84,22.75,8450
2024-02-17,HH0382,322.76,53.86,15.46,6537
2024-04-29,HH0227,298.12,40.41,17.04,6973
2024-04-24,HH0302,335.72,49.69,26.84,7716
2024-01-17,HH0468,426.77,56.68,21.12,2545
2024-04-03,HH0252,298.5,46.74,18.36,3329
2024-05-17,HH0378,274.94,49.0,28.42,9817
2024-03-19,HH0108,273.95,50.4,24.26,3781
2024-04-09,HH0187,321.91,54.93,32.87,3274
2024-03-19,HH0369,297.46,47.28,20.23,4522
2024-06-12,HH0484,222.96,47.18,23.28,4381
2024-01-17,HH0062,322.33,41.06,23.8,6130
2024-01-12,HH0306,286.34,41.95,26.64,6049
